,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
2406,108 Los Gatos Blvd,Los Gatos,CA,95030,2799000,3,2.5,2213.0,6216.0,37.2222,-121.971841
2407,131 Millrich Dr,Los Gatos,CA,95030,2599000,4,3.5,2593.0,8381.0,37.246834,-121.97486699999999
2408,387 Johnson Ave,Los Gatos,CA,95030,2850000,3,3.5,2500.0,7031.0,37.21718,-121.967574
2409,16450 Aztec Ridge Ave,Los Gatos,CA,95030,15950000,8,11.0,12109.0,2236370.4,37.205487,-121.96437
2410,17607 Bruce Ave,Los Gatos,CA,95030,2350000,4,3.0,2108.0,24829.2,37.238046000000004,-121.97853899999998
2411,19 Loma Alta Ave,Los Gatos,CA,95030,2195000,3,2.0,1572.0,5502.0,37.221771000000004,-121.97160900000002
2412,221 Jackson St,Los Gatos,CA,95030,7998000,6,6.5,10741.0,72309.6,37.214652,-121.976298
2413,16371 Matilija Dr,Los Gatos,CA,95030,9975000,5,5.5,7307.0,82764.0,37.230821,-122.00831799999999
2414,16033 Matilija Dr,Los Gatos,CA,95030,5400000,5,5.0,5007.0,51836.4,37.235997,-122.00408
2415,16484 S Kennedy Rd,Los Gatos,CA,95030,5500000,3,2.5,1969.0,92782.8,37.221396,-121.95865400000001
2416,119 Verona Ct,Los Gatos,CA,95030,3088000,4,2.5,3139.0,10890.0,37.251804,-121.989423
2417,766 Bicknell Rd,Los Gatos,CA,95030,2875000,4,3.0,2571.0,20037.6,37.250403000000006,-121.985436
2418,18510 Beck Ave,Monte Sereno,CA,95030,7350000,5,4.0,6893.0,46173.6,37.229853000000006,-121.996174
2419,15131 Karl Ave,Monte Sereno,CA,95030,3888000,4,4.0,3914.0,43560.0,37.248948,-121.97893300000001
2420,14990 Winchester Blvd,Los Gatos,CA,95030,3498000,4,3.5,4001.0,35719.2,37.250457,-121.968747
2421,139 Spring St,Los Gatos,CA,95030,1798000,3,2.5,1462.0,10890.0,37.215437,-121.96733700000001
2422,129 Smith Creek Dr,Los Gatos,CA,95030,2299950,4,2.5,2492.0,23522.4,37.249798,-121.98064099999999
2423,16421 Matilija Dr,Los Gatos,CA,95030,5300000,4,4.5,4450.0,306226.8,37.229388,-122.010126
