,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
23,"
                  740 17th Ave,
                  ",Santa Cruz,CA,95062,"$2,200,000",10,1.5+,"4,236",0.31,36.965854,-121.985726
24,"
                  4700 Portola Dr,
                  ",Santa Cruz,CA,95062,"$1,150,000",3,3,"1,489","6,011",36.967401,-121.959345
25,"
                  518 Pine St,
                  ",Santa Cruz,CA,95062,"$1,399,000",4,3,"1,908","5,097",36.973514,-122.012191
26,"
                  229 2nd Ave,
                  ",Santa Cruz,CA,95062,"$1,595,000",2,2,"1,026","3,746",36.965934,-122.006597
27,"
                  3230 Hawes Dr,
                  ",Santa Cruz,CA,95062,"$1,125,000",1,2,871,"2,919",36.958452,-121.971957
28,"
                  2310 Mattison Ln,
                  ",Live Oak,CA,95062,"$849,900",3,2,"1,067","6,403",36.97982,-121.977001
29,"
                  3870 Floral Ct,
                  ",Santa Cruz,CA,95062,"$1,698,000",4,2,"1,827","4,138",36.960719,-121.966239
30,"
                  1977 Newport Ave,
                  ",Santa Cruz,CA,95062,"$1,100,000",4,3,"1,940","6,316",36.977848,-121.9724
31,"
                  22035 E Cliff Dr,
                  ",Santa Cruz,CA,95062,"$1,595,000",3,3,"1,611","3,049",36.961224,-121.985426
32,"
                  730 Tanner Ct,
                  ",Santa Cruz,CA,95062,"$1,295,000",3,2.5,"2,043","5,576",36.977762,-121.991986
33,"
                  301 Anchorage Ave,
                  ",Santa Cruz,CA,95062,"$1,599,000",3,3,"2,110","5,314",36.957819,-121.9743
34,"
                  916 Windsor St,
                  ",Santa Cruz,CA,95062,"$1,335,000",4,3,"2,193","7,884",36.974918,-122.00491
35,"
                  357 13th Ave,
                  ",Santa Cruz,CA,95062,"$1,198,000",2,2,948,"2,396",36.96346,-121.993281
36,"
                  1950 Halterman Ave,
                  ",Santa Cruz,CA,95062,"$885,000",3,2,"1,425","6,665",36.978614,-121.977585
37,"
                  325 Park Way,
                  ",Santa Cruz,CA,95062,"$899,000",3,2,"1,274",0.25,36.983931,-121.998344
38,"
                  2210 S Rodeo Gulch Rd,
                  ",Santa Cruz,CA,95062,"$815,000",3,1.5,"1,050","6,795",36.981254,-121.969287
39,"
                  512 Darwin St,
                  ",Santa Cruz,CA,95062,"$949,000",2,1,939,"5,924",36.977679,-122.006498
40,"
                  308 7th Ave,
                  ",Santa Cruz,CA,95062,"$1,349,000",3,2,"1,764","2,962",36.9654,-121.998073
41,"
                  4342 Gladys Ave,
                  ",Santa Cruz,CA,95062,"$1,250,000",2,1,"1,054","5,968",36.967231,-121.962122
42,"
                  608 Pine St,
                  ",Santa Cruz,CA,95062,"$1,649,000",4,2,"1,650","5,001",36.974294,-122.012747
43,"
                  335 25th Ave,
                  ",Santa Cruz,CA,95062,"$1,299,850",3,2,"1,560","6,055",36.960297,-121.98045
44,"
                  2606 Paul Minnie Ave,
                  ",Santa Cruz,CA,95062,"$1,525,000",3,1,"1,260",0.63,36.985644,-121.983659
1,"
                  640 Buckeye Dr,
                  ",Felton,CA,95018,"$745,000",2,2,"1,586",0.71,37.037494,-122.080267
2,"
                  11684 Lakeshore Dr,
                  ",Felton,CA,95018,"$699,000",3,2,"1,969","8,146",37.151924,-119.646042
3,"
                  10229 Redwood Dr,
                  ",Felton,CA,95018,"$487,000",2,2,"1,098",1.09,37.098995,-122.056568
4,"
                  165 West Dr,
                  ",Felton,CA,95018,"$319,000",2,2,692,0.24,37.104455,-122.052733
5,"
                  146 El Solyo Heights Dr,
                  ",Felton,CA,95018,"$715,000",3,2.5,"1,797","7,710",37.066162,-122.080578
6,"
                  12120 Coleman Ave,
                  ",Felton,CA,95018,"$399,000",2,1,984,0.31,37.107752,-122.04588
7,"
                  10250 Lomita Ave,
                  ",Felton,CA,95018,"$349,000",1,1,475,0.51,37.099321,-122.053778
8,"
                  10590 Lomita Ave,
                  ",Felton,CA,95018,"$629,000",2,2,"1,135",0.56,37.151924,-119.646042
9,"
                  1205 Lakeside Dr,
                  ",Felton,CA,95018,"$689,500",3,2,"1,344",0.45,37.033296,-122.080974
10,"
                  9592 E Zayante Rd,
                  ",Felton,CA,95018,"$539,000",2,1,772,0.42,37.087955,-122.044105
11,"
                  280 Zayante School Rd,
                  ",Felton,CA,95018,"$899,000",2,2,"1,841",3.56,37.078138,-122.046518
12,"
                  2130 Upper Scenic Dr,
                  ",Felton,CA,95018,"$975,000",2,2,"1,442",2.03,37.025453,-122.073517
13,"
                  5420 Highway 9,
                  ",Felton,CA,95018,"$999,000",3,3,"3,012",1.04,37.040896,-122.071047
14,"
                  4481 Highway 9,
                  ",Felton,CA,95018,"$849,000",1,1,480,4.84,37.030782,-122.06563
15,"
                  846 Hillcrest Dr,
                  ",Felton,CA,95018,"$599,000",2,1,874,0.31,37.041461,-122.081406
16,"
                  640 Hillcrest Dr,
                  ",Felton,CA,95018,"$760,000",3,2,"1,199","8,756",37.041808,-122.079842
17,"
                  1846 Sleepy Hollow Ln,
                  ",Felton,CA,95018,"$715,000",3,2,"1,526",1.46,37.031607,-122.088227
18,"
                  10405 Lake Blvd,
                  ",Felton,CA,95018,"$719,000",3,3,"2,101",0.49,37.091855,-122.050946
19,"
                  304 San Lorenzo Ave,
                  ",Felton,CA,95018,"$789,000",3,2,"1,556","8,451",37.040595,-122.075833
20,"
                  9275 Zayante Dr,
                  ",Felton,CA,95018,"$595,000",2,1,600,0.23,37.087565,-122.048472
21,"
                  6915 Highway 9,
                  ",Felton,CA,95018,"$899,000",4,4,"2,098",0.86,37.059596,-122.079767
1,"
                  107 Fairland Way,
                  ",Santa Cruz,CA,95065,"$899,900",3,3,"1,840","5,184",36.988687,-121.990512
