,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Price,Longitude,Latitude,Price per sqft,Price per lot sqft
2369,1639,724 Sirica Way,San Jose,95138,5,3.5,2753,0.198,1999,2,1275000,0.0,0.0,463.1311296767163,147.82814369591227
2370,2377,3332 Green Meadow Dr,Danville,94506,4,3.0,3278,0.202,1991,3,1300000,0.0,0.0,396.5832824893228,147.74204693196594
2371,2687,2726 60th Ave,Oakland,94605,3,2.0,1905,0.101,1922,1,650000,-122.1881908,37.77196845,341.20734908136484,147.74204693196594
2372,1436,2119 Roenoke Way,San Jose,95128,3,1.5,1272,0.163,1953,2,1049000,-121.9294328,37.30776843,824.6855345911949,147.7406524813106
2373,3222,2119 Roenoke Way,San Jose,95128,3,1.5,1272,0.163,1953,2,1049000,-121.9294328,37.30776843,824.6855345911949,147.7406524813106
2374,3326,36395 Christine St,Newark,94560,3,2.0,1232,0.138,1962,2,888000,-122.03847,37.53950994,720.7792207792207,147.72228210963388
2375,2410,2365 Benham Ct,Walnut Creek,94596,4,2.0,2347,0.202,1980,3,1299000,-122.0160788,37.87457002,553.4725181082233,147.62839920355674
2376,2343,1146 King Dr,El Cerrito,94530,3,3.0,2422,0.183,1964,1,1175000,-122.2949848,37.92092835,485.1362510322048,147.40048272090004
2377,1341,3291 Selva Dr,San Jose,95148,4,3.0,2125,0.14,1965,2,898888,-121.7936522,37.33812686,423.0061176470588,147.39735012462285
2378,2755,32451 Lois Way,Union City,94587,3,2.0,1320,0.14,1972,2,898888,-122.072204,37.58067462,680.9757575757576,147.39735012462285
2379,989,1500 Canton Dr,Milpitas,95035,3,2.0,1141,0.14300000000000002,1958,2,918000,-121.8783929,37.43362703,804.5574057843995,147.3732878691556
2380,2885,1500 Canton Dr,Milpitas,95035,3,2.0,1141,0.14300000000000002,1958,2,918000,-121.8783929,37.43362703,804.5574057843995,147.3732878691556
2381,3462,133 Gable Dr,Fremont,94539,4,2.0,1844,0.218,1974,2,1398000,-121.9212908,37.47806577,758.1344902386118,147.21864179745748
2382,3473,133 Gable Dr,Fremont,94539,4,2.0,1844,0.218,1974,2,1398000,-121.9212908,37.47806577,758.1344902386118,147.21864179745748
2383,4523,1030 Whispering Pines Dr,Scotts Valley,95066,4,2.5,2914,0.201,1986,2,1288888,-122.03526,37.0378489,442.308853809197,147.20794557972303
2384,3605,1049 S Fowler Ln,Mountain House,95391,4,3.0,2274,0.08900000000000001,2016,2,570000,0.0,0.0,250.65963060686016,147.026960101526
2385,4238,1049 S Fowler Ln,Mountain House,95391,4,3.0,2274,0.08900000000000001,2016,2,570000,0.0,0.0,250.65963060686016,147.026960101526
2386,1622,926 Tomlinson Ln,San Jose,95116,4,2.0,1263,0.117,1960,2,749000,-121.8431199,37.343628,593.0324623911323,146.96302575090456
2387,3519,1073 Central,Hayward,94542,3,2.0,1814,0.125,1953,0,799950,-122.0807964,37.6688205,440.986769570011,146.9146005509642
2388,3767,37787 Elliot St,Fremont,94536,3,2.0,1202,0.161,1950,2,1029888,0.0,0.0,856.8119800332779,146.85077768081717
2389,358,823 Canyon Rd,Redwood City,94062,2,1.0,980,0.172,1952,1,1100000,-122.2513117,37.46908320000001,1122.4489795918366,146.81700728212357
2390,3101,823 Canyon Rd,Redwood City,94062,2,1.0,980,0.172,1952,1,1100000,-122.2513117,37.46908320000001,1122.4489795918366,146.81700728212357
2391,2501,1 Peralta Court,Moraga,94556,4,2.0,2825,0.211,1988,2,1349000,-122.114967,37.827278,477.5221238938053,146.7714630144617
2392,3670,1017 Aberdeen Ave,Livermore,94550,4,2.0,2045,0.133,1957,2,849900,-121.77989850000002,37.67050714,415.59902200489,146.69939311087634
2393,3675,1017 Aberdeen Ave,Livermore,94550,4,2.0,2045,0.133,1957,1,849900,-121.77989850000002,37.67050714,415.59902200489,146.69939311087634
2394,1859,2768 10th Street,San Pablo,94806,4,2.5,1639,0.086,2007,1,549000,-122.3535285,37.97234552,334.96034167175105,146.55006726888334
2395,3069,2768 10th Street,San Pablo,94806,4,2.5,1639,0.086,2007,1,549000,-122.3535285,37.97234552,334.96034167175105,146.55006726888334
2396,2981,2369 Thackeray Dr,Oakland,94611,4,3.0,2708,0.16899999999999998,1956,2,1078000,-122.197015,37.8278684,398.07976366322015,146.43476181937726
2397,3881,2369 Thackeray Dr,Oakland,94611,4,3.0,2708,0.16899999999999998,1956,2,1078000,-122.197015,37.8278684,398.07976366322015,146.43476181937726
2398,1155,3689 Jarvis Ave,San Jose,95118,3,1.0,1080,0.141,1957,2,899000,-121.8933351,37.26656009,832.4074074074074,146.37021406847327
2399,1271,5864 Paddon Cir,San Jose,95123,4,2.0,1846,0.141,1968,2,899000,-121.8184692,37.24558386,486.99891657638136,146.37021406847327
2400,2631,Davis St,Oakland,94601,3,2.5,2814,0.141,1902,2,899000,-122.2138778,37.7859471,319.47405828002843,146.37021406847327
2401,244,2367 Poplar Ave,East Palo Alto,94303,2,1.0,776,0.149,1940,1,950000,-122.1485501,37.47253953,1224.2268041237116,146.36912135386817
2402,246,2367 Poplar Ave,East Palo Alto,94303,2,1.0,776,0.149,1940,1,950000,-122.1485501,37.47253953,1224.2268041237116,146.36912135386817
2403,2080,1740 Walnut Meadows Dr,Oakley,94561,3,2.5,1480,0.069,1988,2,439900,-121.723592,38.00277438,297.22972972972974,146.35817995501787
2404,2092,5345 Meadow Wood Ln,Oakley,94561,4,2.5,1480,0.069,1988,2,439900,-121.72543,38.00368276,297.22972972972974,146.35817995501787
2405,4038,1740 Walnut Meadows Dr,Oakley,94561,3,2.5,1480,0.069,1988,2,439900,-121.723592,38.00277438,297.22972972972974,146.35817995501787
2406,4050,5345 Meadow Wood Ln,Oakley,94561,4,2.5,1480,0.069,1988,2,439900,-121.72543,38.00368276,297.22972972972974,146.35817995501787
2407,3385,6783 Pearl Place,Dublin,94568,4,3.0,2036,0.149,1987,2,949900,-121.9193487,37.72170547,466.5520628683694,146.35371407793616
2408,1869,537 Almanor Street,Brentwood,94513,3,2.5,1884,0.08,2004,2,509990,-121.6879658,37.93153856,270.69532908704883,146.34699265381082
2409,1228,1234 Karl St,San Jose,95122,4,2.0,1711,0.131,1961,2,835000,-121.8330527,37.34378412,488.01870251315023,146.32795687618724
2410,4458,2938 Renwick Way,Santa Cruz,95062,4,3.0,2602,0.204,1982,0,1299800,-121.9740137,36.97180971,499.53881629515763,146.27108878445773
2411,2338,", Hercules",Hercules,94547,6,5.0,3373,0.149,2003,2,949000,-122.2675847,38.01347837,281.3519122442929,146.2150485945483
2412,3791,4894 Mattos Dr,Fremont,94536,4,2.5,2262,0.22,1953,2,1399000,-122.0067386,37.54251481,618.4792219274977,145.98463978629266
2413,1641,5503 Sunset Hills Ct,San Jose,95138,7,6.5,5500,0.519,2000,3,3298888,-121.7692085,37.28686527,599.7978181818182,145.91916714880458
2414,2562,208 Falcon Place,Clayton,94517,5,3.5,2520,0.138,1993,3,876000,-121.9238561,37.95323565,347.61904761904765,145.72603505409828
2415,1851,Hawk Ridge Dr,Richmond,94806,4,2.5,2507,0.11,2005,2,698000,-122.3414722,37.98586,278.42042281611486,145.6715919525837
2416,3061,Hawk Ridge Dr,Richmond,94806,4,2.5,2507,0.11,2005,2,698000,-122.3414722,37.98586,278.42042281611486,145.6715919525837
2417,3370,8481 Rhoda Avenue,Dublin,94568,4,3.0,2423,0.197,1981,2,1250000,-121.9429782,37.71881426,515.8893933140735,145.6652356513916
2418,1526,876 Chestnut St,San Jose,95110,3,0.5,1008,0.134,1926,2,850000,-121.9156921,37.34487934,843.2539682539682,145.6217534914957
2419,1725,19288 Kerwin Ranch Ct,Saratoga,95070,5,3.5,3839,0.6759999999999999,1995,3,4288000,-122.0130946,37.27147568,1116.957541026309,145.61972603930647
2420,3455,4076 Eugene St,Fremont,94538,3,1.0,950,0.126,1955,1,799000,-121.9666106,37.5363966,841.0526315789474,145.57552436340313
2421,1843,23 Rossi Ave,Antioch,94509,8,3.0,2600,0.085,1929,0,539000,-121.8065072,38.00015023,207.3076923076923,145.57338086749849
2422,2368,115 Mrack Rd.,Danville,94506,5,3.0,3406,0.236,1996,3,1495000,0.0,0.0,438.9312977099237,145.42575212837156
2423,1671,140 Harold Ave,Santa Clara,95050,3,2.5,2060,0.314,1997,2,1988000,-121.9620618,37.32652655,965.0485436893204,145.3445865721488
2424,1252,675 Alamo Dr,San Jose,95123,3,2.0,1347,0.142,1965,2,899000,-121.8442265,37.24699860000001,667.4090571640683,145.33943791306152
2425,3600,726 N Del Prado,Mountain House,95391,4,3.0,2356,0.094,2011,2,594999,0.0,0.0,252.5462648556876,145.31167575171443
2426,4233,726 N Del Prado,Mountain House,95391,4,3.0,2356,0.094,2011,2,594999,0.0,0.0,252.5462648556876,145.31167575171443
2427,2043,5576 Satinleaf Way,San Ramon,94582,4,4.5,4578,0.33,2005,3,2088000,0.0,0.0,456.09436435124513,145.25419484097168
2428,3268,5576 Satinleaf Way,San Ramon,94582,4,4.5,4578,0.33,2005,3,2088000,0.0,0.0,456.09436435124513,145.25419484097168
2429,2082,1040 Morning Glory Way,Oakley,94561,5,3.5,3340,0.102,2006,2,645000,-121.6979696,37.97890948,193.11377245508984,145.16826014152218
2430,4040,1040 Morning Glory Way,Oakley,94561,5,3.5,3340,0.102,2006,2,645000,-121.6979696,37.97890948,193.11377245508984,145.16826014152218
2431,2171,727 Old Creek Rd,Danville,94526,4,3.0,3044,0.229,1979,3,1448000,-121.974942,37.81461632,475.6898817345598,145.159414710824
2432,2114,3316 Pine Valley Rd,San Ramon,94583,4,3.0,2720,0.202,1977,3,1277000,-121.93158,37.74334038,469.4852941176471,145.12814917855422
2433,841,9328 Lone Deer Way,Gilroy,95020,4,3.0,2658,0.14400000000000002,1998,3,910000,-121.6017084,37.02805293,342.3626787057938,145.07448219569432
2434,4436,9328 Lone Deer Way,Gilroy,95020,4,3.0,2658,0.14400000000000002,1998,3,910000,-121.6017084,37.02805293,342.3626787057938,145.07448219569432
2435,4764,9328 Lone Deer Way,Gilroy,95020,4,3.0,2658,0.14400000000000002,1998,3,910000,-121.6017084,37.02805293,342.3626787057938,145.07448219569432
2436,3734,3108 Tostalinda Drive,Tracy,95377,4,3.5,2565,0.099,2019,2,625505,0.0,0.0,243.8615984405458,145.04665572158683
2437,4283,3108 Tostalinda Drive,Tracy,95377,4,3.5,2565,0.099,2019,2,625505,0.0,0.0,243.8615984405458,145.04665572158683
2438,88,11 Drury Ct,Berkeley,94705,5,5.0,6000,0.6,2005,2,3788000,0.0,0.0,631.3333333333334,144.93419038873586
2439,3053,11 Drury Ct,Berkeley,94705,5,5.0,6000,0.6,2005,2,3788000,0.0,0.0,631.3333333333334,144.93419038873586
2440,3774,1078 Canyon Creek Ter,Fremont,94536,5,3.0,3340,0.26,1991,2,1638800,-121.9619583,37.58206993,490.65868263473055,144.6987356078265
2441,1248,393 Herrick Ave,San Jose,95123,2,2.0,1582,0.15,1965,2,945000,-121.8273515,37.2506515,597.3451327433627,144.62809917355372
2442,2399,1600 Mendota Ct,Walnut Creek,94597,4,3.0,2103,0.25,1962,2,1575000,-122.088907,37.920713,748.9300998573468,144.62809917355372
2443,2654,1600 Mendota Ct,Walnut Creek,94597,4,3.0,2103,0.25,1962,2,1575000,-122.088907,37.920713,748.9300998573468,144.62809917355372
2444,2401,1846 Lynvale Ln,Walnut Creek,94597,4,4.0,2985,0.27,2019,2,1698800,-122.0742525,37.91811084,569.1122278056953,144.44104343094241
2445,2656,1846 Lynvale Ln,Walnut Creek,94597,4,4.0,2985,0.27,2019,2,1698800,-122.0742525,37.91811084,569.1122278056953,144.44104343094241
2446,1571,4696 Mia Cir,San Jose,95136,2,1.0,1066,0.127,1973,2,799000,-121.8382386,37.2662685,749.53095684803,144.42926039203778
2447,3617,1259 S Central Parkway,Mountain House,95391,5,4.0,2996,0.108,2015,3,678900,0.0,0.0,226.60213618157545,144.309254157739
2448,4250,1259 S Central Parkway,Mountain House,95391,5,4.0,2996,0.108,2015,3,678900,0.0,0.0,226.60213618157545,144.309254157739
2449,4703,300 Los Altos Dr,Aptos,95003,3,2.5,2367,0.175,1979,2,1100000,-121.888184,36.96362,464.7232784114913,144.3001443001443
2450,2900,3432 Storer Ave,Oakland,94619,2,1.0,1064,0.105,1920,1,659900,-122.1951111,37.78528719,620.2067669172933,144.278280641917
2451,1884,878 Walsh Street,Brentwood,94513,4,3.0,2594,0.098,2019,2,615880,0.0,0.0,237.42482652274484,144.2720338824235
2452,447,649 Terrace Ave,Half Moon Bay,94019,4,3.0,2470,0.183,1988,2,1149000,-122.4323695,37.47590142,465.1821862348177,144.13885501813968
2453,1391,258 Challenger Ave,San Jose,95127,3,2.0,1281,0.134,1959,2,840000,-121.83630159999998,37.37307523,655.7377049180327,143.90855639159574
2454,2678,4728 Shetland Ave,Oakland,94605,3,2.0,1505,0.138,1960,2,865000,-122.12424070000002,37.75185603,574.7508305647841,143.8961419198573
2455,2734,1273 104th,Oakland,94603,3,2.0,1242,0.087,1924,1,545000,-122.1699267,37.73866667,438.8083735909823,143.81009678815326
2456,1388,1416 Berksford Way,San Jose,95127,3,2.0,1188,0.118,1955,2,739000,-121.815366,37.35022322,622.0538720538719,143.77208136838337
2457,3702,590 James Street,Livermore,94551,4,2.0,1311,0.115,1952,1,720000,-121.78139579999998,37.68568755,549.1990846681922,143.72978799856267
2458,3736,3149 Tostalinda Drive,Tracy,95377,4,3.5,2565,0.099,2019,2,619356,0.0,0.0,241.4643274853801,143.62078081086344
2459,4285,3149 Tostalinda Drive,Tracy,95377,4,3.5,2565,0.099,2019,2,619356,0.0,0.0,241.4643274853801,143.62078081086344
2460,2850,1344 64,Oakland,94621,5,3.0,1289,0.083,1924,1,519000,-122.2713563,37.80445570000001,402.6377036462374,143.54940422848418
2461,381,39 Edgewood Rd,Redwood City,94062,3,2.0,1820,0.228,1946,2,1425000,-122.2422126,37.49091715,782.9670329670329,143.48025711662075
2462,2684,8360 Golf Links Rd,Oakland,94605,3,1.5,1568,0.092,1942,1,575000,-122.1615607,37.76219928,366.7091836734694,143.48025711662075
2463,2971,1628 9th Ave,Oakland,94606,2,1.5,1043,0.096,1914,1,600000,-122.2483138,37.79429172,575.2636625119846,143.48025711662075
2464,3124,39 Edgewood Rd,Redwood City,94062,3,2.0,1820,0.228,1946,2,1425000,-122.2422126,37.49091715,782.9670329670329,143.48025711662075
2465,1191,1462 Menorca Ct,San Jose,95120,4,2.0,1840,0.24,1973,2,1499999,-121.8936988,37.227427,815.2168478260869,143.48016146311605
2466,1627,91 Rosewell Way,San Jose,95138,4,2.0,1642,0.136,1980,2,849999,-121.7914215,37.25188939,517.6607795371498,143.48008831631824
2467,1569,4523 Windsor Park Dr,San Jose,95136,3,2.5,1903,0.156,1970,12,974900,-121.8501144,37.26774364,512.2963741460851,143.4655411928139
2468,2854,1260 83rd Ave,Oakland,94621,8,4.0,3420,0.136,1915,0,849900,-122.18053020000002,37.75368126,248.50877192982452,143.46337708637168
2469,762,1198 Holmes Ave,Campbell,95008,3,2.0,1653,0.24,1955,2,1499000,-121.951106,37.257576,906.8360556563824,143.38460361187634
2470,2951,3612 West St.,Oakland,94608,3,2.0,1275,0.08,1890,0,499000,-122.2720738,37.82587206,391.3725490196079,143.1932966023875
2471,3340,1072 Ashbridge Bay Dr,Pittsburg,94565,4,2.5,2506,0.101,2010,2,629888,-121.95617079999998,38.01737025,251.35195530726259,143.1706807044341
2472,3928,1072 Ashbridge Bay Dr,Pittsburg,94565,4,2.5,2506,0.101,2010,2,629888,-121.95617079999998,38.01737025,251.35195530726259,143.1706807044341
2473,4070,1072 Ashbridge Bay Dr,Pittsburg,94565,4,2.5,2506,0.101,2010,2,629888,-121.95617079999998,38.01737025,251.35195530726259,143.1706807044341
2474,2514,3070 Stonegate Dr,Alamo,94507,4,4.5,4224,0.32,1994,3,1993000,-122.0018456,37.87681125,471.8276515151515,142.97807621671257
2475,774,1173 Longfellow Ave,Campbell,95008,4,2.0,1590,0.196,1955,0,1218888,-121.952495,37.25912205,766.5962264150943,142.76437847866418
2476,766,175 Hardy Ave,Campbell,95008,3,2.0,1763,0.233,1950,0,1448888,-121.95745829999998,37.28909841,821.8309699376064,142.75489975841126
2477,869,12661 Robleda Rd,Los Altos Hills,94022,8,6.5,10328,1.4480000000000002,2005,4,8995000,-122.13415159999998,37.3673018,870.9333849728893,142.60827765348103
2478,1611,720 Margaret St,San Jose,95112,4,2.5,2335,0.322,1964,2,1999950,-121.8679658,37.33244342,856.509635974304,142.58551066851464
2479,4097,637 Novara Ln,Fairfield,94534,4,2.5,2264,0.091,2003,2,565000,-122.1500358,38.21997494,249.55830388692573,142.53423344332438
2480,4490,126 Goss Ave,Santa Cruz,95065,3,2.0,2257,0.16899999999999998,1950,0,1049000,-122.0119817,36.98999637,464.77625166149767,142.49542221570195
2481,3641,4597 Edwards Ln,Castro Valley,94546,5,4.5,3226,0.242,2018,3,1499999,-122.05696100000002,37.70047287,464.97179169249847,142.29437500474313
2482,2074,140 Davisco Drive,Oakley,94561,3,2.5,1818,0.083,2019,2,514325,0.0,0.0,282.90704070407037,142.256353236638
2483,4030,140 Davisco Drive,Oakley,94561,3,2.5,1818,0.083,2019,2,514325,0.0,0.0,282.90704070407037,142.256353236638
2484,2373,928 Spring Water St,Danville,94506,4,3.0,3278,0.21,1991,3,1299000,0.0,0.0,396.2782184258695,142.00446018627838
2485,3603,1069 S Burns,Mountain House,95391,4,3.0,2274,0.092,2017,2,569000,0.0,0.0,250.21987686895335,141.98307182496902
2486,4236,1069 S Burns,Mountain House,95391,4,3.0,2274,0.092,2017,2,569000,0.0,0.0,250.21987686895335,141.98307182496902
2487,3793,38840 Blacow Rd,Fremont,94536,3,2.0,1515,0.18600000000000005,1966,3,1150000,-121.9962919,37.5353773,759.0759075907591,141.93745865300116
2488,792,1165 Holmes Ave,Campbell,95008,3,2.0,1155,0.195,1955,2,1204888,-121.9504346,37.25879947,1043.1930735930737,141.84832003013818
2489,2716,2415 106th Ave,Oakland,94603,2,2.0,1113,0.085,1939,1,525000,-122.1532841,37.74267547,471.6981132075471,141.79225409171931
2490,2722,2415 106th Ave,Oakland,94603,2,1.0,1113,0.085,1939,1,525000,-122.1532841,37.74267547,471.6981132075471,141.79225409171931
2491,1546,5301 Knights Est,San Jose,95135,4,2.5,1876,0.194,1973,2,1198000,0.0,0.0,638.5927505330491,141.76441074285498
2492,2107,3253 Munras Pl,San Ramon,94583,3,2.0,1650,0.166,1978,2,1025000,-121.9418387,37.74841527,621.2121212121212,141.75157932003495
2493,3694,425 Andrews St,Livermore,94551,3,2.0,1315,0.115,1951,1,709888,-121.7825762,37.684129,539.8387832699618,141.7111829760051
2494,1174,313 Bromley Cross Dr,San Jose,95119,3,2.0,1014,0.141,1970,2,869900,-121.7850654,37.22272183,857.8895463510847,141.63231281219674
2495,1353,3260 San Rivas Dr,San Jose,95148,3,2.0,1601,0.162,1973,2,998888,-121.7924559,37.33380397,623.9150530918176,141.5513156253897
2496,3534,31032 Carroll Ave,Hayward,94544,3,2.0,1161,0.115,1955,2,709000,-122.0418669,37.61654176,610.6804478897502,141.53391623747353
2497,1218,3859 Glengarry Dr,San Jose,95121,3,2.0,1407,0.146,1979,2,899950,-121.797983,37.299881,639.6233120113718,141.5069122105237
2498,1014,1596 Morning Star Dr,Morgan Hill,95037,4,3.5,2827,0.237,1998,3,1459000,-121.6475786,37.16414637,516.0948001414929,141.32502625022764
2499,3659,2259 Leccino Court,Livermore,94550,5,5.5,4443,0.29,2004,3,1785000,-121.7648785,37.65147941,401.7555705604322,141.30331528450648
2500,2192,542 21st Street,Richmond,94801,2,1.0,875,0.065,1912,0,399999,-122.3494212,37.93912571,457.14171428571433,141.27251536342445
2501,2194,542 21st St,Richmond,94801,2,1.0,875,0.065,1912,0,399999,-122.3494212,37.93912571,457.14171428571433,141.27251536342445
2502,1537,544 Mignot Ln,San Jose,95111,4,2.0,1215,0.13,1958,2,799000,-121.82843909999998,37.28417814,657.6131687242798,141.0962774599138
2503,3437,4727 Stevenson Blvd,Fremont,94538,3,2.0,1148,0.13,1959,2,799000,-121.9804916,37.53177705,695.993031358885,141.0962774599138
2504,3438,4727 Stevenson Blvd,Fremont,94538,3,2.0,1148,0.13,1959,2,799000,-121.9804916,37.53177705,695.993031358885,141.0962774599138
2505,3307,6559 Normandy Dr,Newark,94560,3,2.0,1308,0.138,1961,2,848000,-122.0520591,37.54489767,648.3180428134557,141.06812525784858
2506,2190,119 5th St,Richmond,94801,3,1.0,1014,0.065,1913,0,399000,-122.364942,37.9328876,393.4911242603551,140.91968637423182
2507,3532,1089 Central Blvd,Hayward,94542,4,2.0,1704,0.109,1954,0,669000,-122.0659271,37.65553202,392.60563380281684,140.90024515378974
2508,3137,1546 Scenicview Dr,San Leandro,94577,4,2.5,2937,0.233,1970,2,1428888,-122.1323243,37.72585302,486.5127681307457,140.78435545466363
2509,2746,1759 Baylor St,Union City,94587,5,3.0,1468,0.145,1960,1,889000,-122.02786869999998,37.59325909,605.5858310626703,140.749184636332
2510,993,436 Elm Ct,Milpitas,95035,4,3.0,2073,0.257,1960,2,1575000,-121.9159745,37.43715061,759.7684515195369,140.68881242563592
2511,2889,436 Elm Ct,Milpitas,95035,4,3.0,2073,0.257,1960,2,1575000,-121.9159745,37.43715061,759.7684515195369,140.68881242563592
2512,834,1283 Pheasant Dr,Gilroy,95020,4,2.5,1735,0.124,1994,2,759900,-121.6040432,37.0268968,437.9827089337177,140.68470630054208
2513,4430,1283 Pheasant Dr,Gilroy,95020,4,2.5,1735,0.124,1994,2,759900,-121.6040432,37.0268968,437.9827089337177,140.68470630054208
2514,4758,1283 Pheasant Dr,Gilroy,95020,4,2.5,1735,0.124,1994,2,759900,-121.6040432,37.0268968,437.9827089337177,140.68470630054208
2515,621,1037 Pearl Ave,Moss Beach,94038,3,2.0,1960,0.195,1984,2,1195000,-122.5090036,37.5242982,609.6938775510204,140.6842315933225
2516,1400,13602 Westboro Dr,San Jose,95127,3,1.0,1056,0.125,1951,2,764888,-121.8285463,37.35755782,724.3257575757576,140.4752984389348
2517,2044,3534 Rosincress Dr,San Ramon,94582,3,2.5,2554,0.237,1999,3,1450000,-121.9409789,37.77819568,567.7368833202819,140.4532474728102
2518,3269,3534 Rosincress Dr,San Ramon,94582,3,2.5,2554,0.237,1999,3,1450000,-121.9409789,37.77819568,567.7368833202819,140.4532474728102
