,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price,Longitude,Latitude
2343,1,1146 King Dr,El Cerrito,94530,3,3,2422,0.183,1964,1,Single Family Residence,1175000,-122.2949848,37.92092835
2344,2,129 San Carlos Ave,El Cerrito,94530,2,1.5,1404,0.092,1939,1,Single Family Residence,895000,-122.289079,37.89922692
2345,3,1038 Everett St,El Cerrito,94530,3,1,1008,0.112,1944,0,Single Family Residence,759000,-122.303624,37.91417997
2346,4,2625 Carquinez,El Cerrito,94530,3,2,1673,0.145,1948,2,Single Family Residence,879000,-122.312552,37.937083
2347,5,6438 Hagen Blvd,El Cerrito,94530,1,1,845,0.107,1952,0,Single Family Residence,599000,-122.3173155,37.92860302
2348,6,923 Leneve Pl,El Cerrito,94530,5,3,3024,0.182,1962,2,Single Family Residence,1295000,-122.286732,37.92320917
2349,7,1641 Arlington Boulevard,El Cerrito,94530,4,4,3590,0.204,2019,2,Single Family Residence,1790000,-122.3031209,37.92968572
2350,8,5424 Hillside Ave,El Cerrito,94530,4,3.5,3047,0.1,1928,2,Single Family Residence,1099000,-122.3182795,37.93525131
2351,9,1306 Navellier St,El Cerrito,94530,5,3.5,2454,0.172,1953,2,Single Family Residence,895000,-122.3028523,37.92075537
2352,10,5611 Central Ave,El Cerrito,94530,2,1,520,0.041,1942,1,Single Family Residence,450000,-122.308586,37.90134727
2353,11,2218 Humboldt Ave,El Cerrito,94530,2,1,878,0.057,1952,1,Single Family Residence,649000,0,0
2354,12,7829 Terrace Dr,El Cerrito,94530,3,2,2016,0.115,1929,2,Single Family Residence,1025000,-122.2914074,37.9121639
2355,13,6417 Alta Vista Dr,El Cerrito,94530,2,1,1066,0.103,1948,2,Single Family Residence,739400,-122.3100844,37.93806866
2356,14,8231 Terrace Dr,El Cerrito,94530,5,4,3547,0.49,1957,2,Single Family Residence,1395000,-122.2905151,37.9165065
2357,15,5427 Hillside Ave,El Cerrito,94530,5,2,2390,0.158,1925,1,Single Family Residence,1195000,-122.3188685,37.93500933
2358,0,4 Ashland Way,Danville,94506,4,2.5,2488,0.142,1988,2,Single Family Residence,1099000,-121.9369716,37.7997714
2359,1,132 Oakridge Dr,Danville,94506,3,2,2313,0.231,1980,3,Single Family Residence,1298000,0,0
2360,2,3364 Deer Hollow Dr,Danville,94506,5,3.5,4644,0.88,1989,3,Single Family Residence,2349000,0,0
2361,3,5402 Belarus St,Danville,94506,4,4,2804,0.187,2011,2,Single Family Residence,1450000,0,0
2362,4,300 Cottswald Ct,Danville,94506,5,5.5,3611,0.217,2008,2,Single Family Residence,1529800,0,0
2363,5,3247 Blackhawk Meadow Dr,Danville,94506,4,3,3306,0.209,1985,3,Single Family Residence,1753898,0,0
2364,6,310 Sun Stream Ct,Danville,94506,4,2,2660,0.178,1991,3,Single Family Residence,1299900,0,0
2365,7,3571 Shadow Creek Dr,Danville,94506,4,3,3237,0.18,1990,2,Single Family Residence,1329000,0,0
2366,8,25 Hidden Crest Ct.,Danville,94506,5,4,3976,0.32,1990,4,Single Family Residence,2198000,-121.9304706,37.79972997
2367,9,3440 Quail Walk Court,Danville,94506,6,6.5,5880,0.82,1990,4,Single Family Residence,2799800,0,0
2368,10,115 Mrack Rd.,Danville,94506,5,3,3406,0.236,1996,3,Single Family Residence,1495000,0,0
2369,11,27 Woodranch Cir,Danville,94506,4,3.5,3136,0.33,1988,3,Single Family Residence,1750000,-121.9368985,37.79898974
2370,12,263 Stetson Dr,Danville,94506,5,3,2349,0.11,1995,3,Single Family Residence,1100000,-121.9194202,37.79292473
2371,13,5445 Belarus Street,Danville,94506,4,4,2804,0.1,2013,2,Single Family Residence,1318800,0,0
2372,14,11 Brightwood Cir,Danville,94506,5,6,5324,0.47,1997,4,Single Family Residence,2699000,-121.945127,37.823408
2373,15,928 Spring Water St,Danville,94506,4,3,3278,0.21,1991,3,Single Family Residence,1299000,0,0
2374,16,2012 Blue Oak Ct,Danville,94506,6,4,4385,0.55,1979,3,Single Family Residence,2195000,0,0
2375,17,5022 Blackhawk Dr,Danville,94506,5,4,3865,0.96,1982,3,Single Family Residence,1928000,0,0
2376,18,35 Trish Ln,Danville,94506,4,3,3571,0.48,1997,3,Single Family Residence,1499000,-121.9436123,37.80522047
2377,19,3332 Green Meadow Dr,Danville,94506,4,3,3278,0.202,1991,3,Single Family Residence,1300000,0,0
2378,20,1219 Whispering Oaks Dr,Danville,94506,5,3,3453,0.27,1986,2,Single Family Residence,1579000,0,0
2379,21,545 Buttonwood Dr,Danville,94506,4,3,2526,0.218,1985,3,Single Family Residence,1248000,0,0
2380,22,5387 Blackhawk Dr,Danville,94506,4,3.5,3395,0.42,1988,3,Single Family Residence,1849000,0,0
2381,23,2076 Drysdale St,Danville,94506,5,6.5,5177,0.177,2016,3,Single Family Residence,1999000,0,0
2382,24,143 Birchbark Pl,Danville,94506,4,3.5,3062,0.119,1986,2,Single Family Residence,1785000,0,0
2383,25,100 Rimini Ct,Danville,94506,5,4.5,3668,0.166,2006,3,Single Family Residence,1490000,0,0
2384,26,385 Squirrel Ridge Way,Danville,94506,5,3,2456,0.178,1997,3,Single Family Residence,1210000,-121.9017781,37.79721028
2385,27,4075 Westminster Pl,Danville,94506,4,3,3349,0.25,1992,3,Single Family Residence,1499800,0,0
2386,28,2160 Canyon Oak Ln,Danville,94506,5,3,4019,0.51,1982,3,Single Family Residence,1998800,0,0
2387,29,2987 Deer Meadow Drive,Danville,94506,5,3.5,5217,0.41,1987,3,Single Family Residence,2399000,0,0
2388,30,301 Sequoia Terrace,Danville,94506,3,2.5,2663,0.14,1984,2,Single Family Residence,1250000,0,0
2389,0,51 Hillcroft Way,Walnut Creek,94597,4,3,3062,0.66,1997,2,Single Family Residence,1750000,0,0
2390,1,2860 Buena Vista Ave,Walnut Creek,94597,5,3,2331,0.23,1956,2,Single Family Residence,1060000,-122.0734,37.92569924
2391,2,101 Galen Dr,Walnut Creek,94597,4,3.5,2458,0.33,1958,2,Single Family Residence,1185000,0,0
2392,3,2473 Encinal Dr.,Walnut Creek,94597,6,3,3176,0.26,1951,2,Single Family Residence,1099000,-122.0691277,37.91538149
2393,4,1389 Cornwall Court,Walnut Creek,94597,3,2,1990,0.4,1969,2,Single Family Residence,1194999,-122.0842879,37.91764229
2394,5,525 Jones Pl,Walnut Creek,94597,3,1.5,1124,0.041,1973,0,Single Family Residence,580000,-122.0608767,37.91892271
2395,6,1430 Springbrook Rd,Walnut Creek,94597,1,1,529,0.15,1930,1,Single Family Residence,600000,-122.0768698,37.90004429
2396,7,2093 Essenay Ave,Walnut Creek,94597,3,2,1612,0.35,1957,2,Single Family Residence,999900,-122.0811913,37.92106233
2397,8,721 Pagosa Ct,Walnut Creek,94597,4,3,2501,0.239,2006,4,Single Family Residence,1249600,-122.0712399,37.91973445
2398,9,2162 Overlook Dr,Walnut Creek,94597,3,3,2203,0.051,2016,1,Single Family Residence,1399000,0,0
2399,10,1600 Mendota Ct,Walnut Creek,94597,4,3,2103,0.25,1962,2,Single Family Residence,1575000,-122.088907,37.920713
2400,11,147 Calle Nogales,Walnut Creek,94597,7,4,3189,0.252,1965,0,Single Family Residence,1350000,-122.0526484,37.93273399
2401,12,1846 Lynvale Ln,Walnut Creek,94597,4,4,2985,0.27,2019,2,Single Family Residence,1698800,-122.0742525,37.91811084
2402,0,606 Chives Way,Walnut Creek,94596,3,2.5,2011,0,2018,2,Single Family Residence,1199000,0,0
2403,1,1181 Scots Ln,Walnut Creek,94596,3,2,2220,0.48,1960,0,Single Family Residence,1250000,-122.0414702,37.89184512
2404,2,7 Santa Rita Dr,Walnut Creek,94596,4,2.5,1895,0.53,1956,2,Single Family Residence,1475000,-122.0511047,37.8901522
2405,3,2064 Celeste Ave,Walnut Creek,94596,4,3,3263,0.4,1952,2,Single Family Residence,1789000,-122.0415699,37.88261722
2406,4,628 Sugarloaf Ct,Walnut Creek,94596,5,3.5,3898,1.16,2000,3,Single Family Residence,2095000,-122.0420514,37.88008136
2407,5,2102 Stewart Ave,Walnut Creek,94596,3,3,2256,0.36,1958,2,Single Family Residence,1195000,-122.0349774,37.87924146
2408,6,2803 Dapplegray Ln,Walnut Creek,94596,3,2,1400,0.236,1968,3,Single Family Residence,1100000,-122.030058,37.86905
2409,7,11 Serena Grdns,Walnut Creek,94596,3,2,2213,0.58,1954,2,Single Family Residence,1500000,0,0
2410,8,2365 Benham Ct,Walnut Creek,94596,4,2,2347,0.202,1980,3,Single Family Residence,1299000,-122.0160788,37.87457002
2411,9,385 Shady Glen Rd,Walnut Creek,94596,5,5.5,3519,0.51,2005,3,Single Family Residence,1875000,-122.0432513,37.8897664
2412,10,55 Amigo Ln,Walnut Creek,94596,4,2.5,2707,1.08,1974,2,Single Family Residence,1950000,-122.0274989,37.8876679
2413,0,2820 Euclid Ave,Concord,94519,1,1.5,560,0.161,1931,0,Single Family Residence,600000,-122.0250488,37.97883825
2414,1,1895 Granada Dr,Concord,94519,3,2,1149,0.172,1949,1,Single Family Residence,559950,-122.0102088,37.98588327
2415,2,3611 Los Flores Ave,Concord,94519,3,1,1003,0.207,1949,1,Single Family Residence,490000,-122.0083315,37.98493449
2416,3,1622 Mccarl Lane,Concord,94519,2,1,821,0.19,1951,1,Single Family Residence,555000,-121.9989045,37.97228824
2417,4,3605 Wren Ave,Concord,94519,3,2,1566,0.21,1937,2,Single Family Residence,595000,-122.009415,37.98076729
2418,5,1735 6th St,Concord,94519,2,1,902,0.201,1949,1,Single Family Residence,535000,-122.0187639,37.97627505
2419,6,Chestnut Grove Way,Concord,94519,4,2.5,2570,0.154,2017,2,Single Family Residence,875000,0,0
2420,7,1621 Enid Dr,Concord,94519,3,1,1012,0.24,1956,0,Single Family Residence,575000,-122.0036309,37.97217059
2421,8,3460 Esperanza Dr,Concord,94519,3,2,1238,0.138,1963,2,Single Family Residence,595000,-122.023371,37.996099
2422,9,3175 Willow Pass Rd,Concord,94519,3,1,1199,0.12,1981,1,Single Family Residence,450000,-122.0192763,37.98168157
2423,10,3628 Walnut Ave,Concord,94519,5,3,2398,0.193,1963,0,Single Family Residence,739000,-122.0080118,37.97464292
2424,11,3185 Willow Pass Rd,Concord,94519,3,1.5,1200,0.12,1947,1,Single Family Residence,479000,-122.0191625,37.98173555
2425,12,3524 Clayton Rd,Concord,94519,2,1,900,0.56,1953,0,Single Family Residence,699000,-122.0118372,37.97062812
2426,0,924 E Meadow Ave.,Pinole,94564,4,2,1592,0.138,1953,1,Single Family Residence,629900,-122.3075546,38.00321488
2427,1,2050 Sarah Dr,Pinole,94564,3,2,1650,0.26,1981,2,Single Family Residence,564000,-122.2910882,37.99391757
2428,2,2808 Appaloosa Ct,Pinole,94564,4,3,2342,0.202,1989,3,Single Family Residence,829000,-122.2653105,37.98911589
2429,3,1150 Willow Street,Pinole,94564,3,1,971,0.201,1955,1,Single Family Residence,508000,-122.2896284,38.0023323
2430,4,2832 Poulos Ct,Pinole,94564,5,3,2543,0.5,1989,3,Single Family Residence,899000,0,0
2431,5,910 3rd Ave,Pinole,94564,3,2,1231,0.111,1962,2,Single Family Residence,599000,-122.301098,38.00307373
2432,6,516 Lopes Ct,Pinole,94564,4,3.5,1934,0.27,1990,2,Single Family Residence,750000,-122.2970256,38.00639453
2433,7,2682 Alice Way,Pinole,94564,3,2,1355,0.145,1976,2,Single Family Residence,595000,-122.2836228,38.00710531
2434,8,2641 Shady Draw,Pinole,94564,3,2,1295,0.87,1971,2,Single Family Residence,650000,-122.2641419,37.98568398
2435,9,2674 Alice Way,Pinole,94564,3,2,1355,0.138,1976,2,Single Family Residence,575000,-122.2834417,38.00682643
2436,10,2979 Higuera Ave,Pinole,94564,3,2,1103,0.254,1958,2,Single Family Residence,575000,-122.2798502,37.99122383
2437,11,2979 Higuera Ave,Pinole,94564,3,2,1103,0.25,1958,2,Single Family Residence,575000,-122.2798502,37.99122383
2438,12,2629 Tamalpais Dr,Pinole,94564,4,2,2132,0.31,1969,2,Single Family Residence,789000,-122.2731851,37.98814723
2439,13,517 Dohrmann Ln,Pinole,94564,3,2.5,1549,0.06,1989,2,Single Family Residence,599000,-122.3112112,38.00777598
2440,14,2365 Martinez Ct,Pinole,94564,3,2,1597,0.149,1985,2,Single Family Residence,630000,-122.2655014,37.98101955
2441,0,32 Tarabrook Dr,Orinda,94563,3,2,1404,0.278,1961,2,Single Family Residence,1095000,-122.1720862,37.87892591
2442,1,111 Sleepy Hollow Lane,Orinda,94563,3,2,1932,0.51,1953,2,Single Family Residence,1495000,-122.195499,37.90752146
2443,2,18 Via Hermosa,Orinda,94563,4,3,2411,0.42,1947,2,Single Family Residence,2495000,-122.1852295,37.89563575
2444,3,9 La Senda,Orinda,94563,6,4.5,5744,0.49,1963,2,Single Family Residence,1850000,-122.1908311,37.89329047
2445,4,228 Camino Sobrante,Orinda,94563,3,2,1929,0.5,1954,1,Single Family Residence,1495000,-122.1832024,37.89323887
2446,5,12 Lind Ct,Orinda,94563,3,2,2240,0.52,1961,1,Single Family Residence,1680000,-122.1492043,37.86784327
2447,6,10 Broadview Ter,Orinda,94563,4,3,2500,0.65,1951,2,Single Family Residence,1750000,-122.1683095,37.87647819
2448,7,19 Donald Dr,Orinda,94563,3,3,3294,0.48,1959,2,Single Family Residence,1795000,-122.1574678,37.86378018
2449,8,5 Loma Linda Ct,Orinda,94563,3,2,1728,0.29,1948,2,Single Family Residence,1165000,-122.1573227,37.85848024
2450,9,46 Zander Ct,Orinda,94563,4,3,2932,0.93,1967,2,Single Family Residence,1649000,-122.1458414,37.86561929
2451,10,14 Ramona Drive,Orinda,94563,4,4,3994,0.33,2006,2,Single Family Residence,1998000,-122.1419195,37.84533297
2452,11,29 Canyon View,Orinda,94563,5,4,4000,0.94,1974,3,Single Family Residence,2295000,-122.1675213,37.90895509
2453,12,200 Hall Dr,Orinda,94563,5,3.5,4400,5.07,2010,6,Single Family Residence,3180000,-122.1537849,37.85993834
2454,13,325 Miller Ct,Orinda,94563,5,4,3939,1.01,2014,2,Single Family Residence,2698000,0,0
2455,14,8 Hidden Ln,Orinda,94563,5,3.5,4562,1.31,1973,2,Single Family Residence,1895000,-122.1950648,37.91022476
2456,15,537 The Glade,Orinda,94563,3,2,2127,0.132,1985,2,Single Family Residence,1399000,-122.185583,37.88682577
2457,16,51 Charles Hill Rd,Orinda,94563,5,5,3430,0.62,1948,2,Single Family Residence,1925000,-122.1664116,37.9049374
2458,17,1 Sycamore Road,Orinda,94563,5,4.5,3977,1.24,1941,2,Single Family Residence,3250000,-122.179397,37.906386
2459,18,18 Daisy Ln,Orinda,94563,4,2.5,2614,0.77,1966,2,Single Family Residence,1430000,-122.1564918,37.85993615
2460,19,96 Claremont Ave,Orinda,94563,2,2,1672,0.112,1974,0,Single Family Residence,849000,-122.2073488,37.89010137
2461,20,25 Rustic Way,Orinda,94563,6,5.5,8514,8.14,1986,6,Single Family Residence,4250000,-122.1582945,37.86751443
2462,21,9 Parklane Dr,Orinda,94563,4,3,2683,0.64,1956,2,Single Family Residence,1450000,0,0
2463,22,60 La Espiral Road,Orinda,94563,5,4,3914,0.61,2006,2,Single Family Residence,2238000,-122.1830241,37.89667407
2464,23,60 La Espiral Rd,Orinda,94563,5,4,3914,0.61,2006,2,Single Family Residence,2238000,-122.1830241,37.89667407
2465,24,3 Lucille Way,Orinda,94563,5,3,2628,0.234,1970,2,Single Family Residence,1385000,-122.185907,37.872381
2466,25,516 Moraga Way,Orinda,94563,4,3,2552,0.99,1959,2,Single Family Residence,1650000,-122.1525261,37.85420545
2467,26,8 Santa Lucia Rd,Orinda,94563,5,5,3917,0.41,1934,2,Single Family Residence,1895000,0,0
2468,27,66 Heather Ln,Orinda,94563,4,4,3130,0.7,1961,2,Single Family Residence,1799000,-122.1667841,37.87104143
2469,28,32 Tarabrook Dr,Orinda,94563,3,2,1404,0.28,1961,2,Single Family Residence,1095000,-122.1720862,37.87892591
2470,29,383 Miner Rd,Orinda,94563,5,4,4023,1.32,1954,2,Single Family Residence,2695000,-122.1912454,37.89972053
2471,30,55 Berkeley Avenue,Orinda,94563,4,4,2606,0.57,1961,2,Single Family Residence,1193000,-122.2049853,37.89060463
2472,0,15 Grandview Place,Walnut Creek,94595,3,2,1601,0.36,1948,2,Single Family Residence,1250000,0,0
2473,1,11 Boulevard Court,Walnut Creek,94595,3,2,1215,0.17,1925,1,Single Family Residence,899950,0,0
2474,2,2368 Warren Road,Walnut Creek,94595,6,3.5,2484,0.27,1956,2,Single Family Residence,1275000,0,0
2475,3,1274 Laurel Oak Ln,Walnut Creek,94595,4,2,2443,0.19,1999,2,Single Family Residence,1279000,0,0
2476,4,70 Panoramic Way,Walnut Creek,94595,4,3,2657,0.19,2006,2,Single Family Residence,1450000,0,0
2477,5,108 Chives Way,Walnut Creek,94595,3,2.5,2232,0.046,2019,2,Single Family Residence,1239990,0,0
2478,6,2129 Magnolia Way,Walnut Creek,94595,4,1.5,1892,0.25,1955,2,Single Family Residence,849900,0,0
2479,7,309 Sequoia Terrace,Walnut Creek,94595,5,3,3354,0.57,1999,3,Single Family Residence,1699888,0,0
2480,8,303 Chives Way,Walnut Creek,94595,4,2.5,2232,0.044,2019,2,Single Family Residence,1236990,0,0
2481,0,140 Sandringham Drive S,Moraga,94556,4,2,2122,0.28,1973,2,Single Family Residence,1450000,0,0
2482,1,1 Magee Ct,Moraga,94556,4,2.5,3304,0.33,1984,3,Single Family Residence,1995000,-122.10803,37.824449
2483,2,1267 Bollinger Canyon Road,Moraga,94556,3,2,1600,12.15,2001,6,Single Family Residence,1395000,-122.090874,37.834426
2484,3,182 Fernwood Dr,Moraga,94556,4,3.5,2955,0.38,1970,2,Single Family Residence,1698000,-122.1127682,37.84512911
2485,4,33 Corliss Dr,Moraga,94556,4,2.5,2233,0.25,1962,2,Single Family Residence,1450000,-122.1377425,37.8466875
2486,5,302 Claudia Court,Moraga,94556,5,2.5,2908,0.71,1978,2,Single Family Residence,1695000,-122.1188983,37.84965066
2487,6,139 Donald Dr,Moraga,94556,3,2,1822,0.32,1960,2,Single Family Residence,1398000,-122.1228829,37.85328077
2488,7,1828 Saint Andrews Drive,Moraga,94556,3,2,1962,0.161,1980,2,Single Family Residence,1095000,-122.1384293,37.83179969
2489,8,218 Fronteras Drive,Moraga,94556,4,3.5,3131,0.24,2019,2,Single Family Residence,2198000,0,0
2490,9,228 Fronteras Drive,Moraga,94556,5,4.5,4721,0.48,2019,3,Single Family Residence,2528000,0,0
2491,10,218 Willowbrook Ln,Moraga,94556,4,4.5,3372,0.206,2018,2,Single Family Residence,2195000,-122.1321332,37.840281
2492,11,1893 School St,Moraga,94556,4,3,3065,0.25,1970,2,Single Family Residence,1695000,-122.132278,37.828408
2493,12,341 Tharp Drive,Moraga,94556,4,2.5,2360,0.23,1966,2,Single Family Residence,1399000,-122.1218104,37.81371304
2494,13,200 Fronteras Drive,Moraga,94556,4,3.5,3315,0.226,2019,2,Single Family Residence,2098000,0,0
2495,14,209 Sonora Road,Moraga,94556,4,6.5,3662,0.5,2019,2,Single Family Residence,2458000,0,0
2496,15,225 Sonora Road,Moraga,94556,4,3.5,4076,0.49,2019,3,Single Family Residence,2548000,0,0
2497,16,192 Cypress Point Way,Moraga,94556,3,2,1644,0.34,1973,2,Single Family Residence,1095000,-122.1345176,37.8339376
2498,17,1084 Bollinger Canyon Rd.,Moraga,94556,4,2.5,3497,6.45,1980,2,Single Family Residence,1430000,-122.087012,37.83108
2499,18,168 Draeger,Moraga,94556,5,4.5,5554,5.17,1980,3,Single Family Residence,3390000,-122.1213417,37.84918068
2500,19,259 Lakefield Pl,Moraga,94556,5,4.5,4643,1.72,1977,3,Single Family Residence,1895000,-122.1243668,37.81405619
2501,20,1 Peralta Court,Moraga,94556,4,2,2825,0.211,1988,2,Single Family Residence,1349000,-122.114967,37.827278
2502,0,417 Crest Ave,Alamo,94507,3,3,2343,0.52,1980,3,Single Family Residence,899000,-122.0495398,37.86927878
2503,1,3180 Roundhill Rd,Alamo,94507,4,2.5,2510,0.39,1966,2,Single Family Residence,1899000,-122.0091495,37.85472253
2504,2,137 Romero Cir,Alamo,94507,4,2.5,2580,0.5,1965,2,Single Family Residence,1750000,-122.0390987,37.84893236
2505,3,2027 Danville Blvd,Alamo,94507,3,2,1492,0.34,1942,0,Single Family Residence,999950,-122.0295325,37.845892
2506,4,30 Viejo Vista,Alamo,94507,5,3,3208,0.53,1987,3,Single Family Residence,1660000,-122.0506701,37.87199819
2507,5,25 Wood Ct,Alamo,94507,3,2.5,2453,0.51,1952,2,Single Family Residence,1550000,-122.0387535,37.85707603
2508,6,1340 Sugarloaf Dr,Alamo,94507,4,2.5,3262,0.78,1987,3,Single Family Residence,1811000,-122.0339209,37.86522929
2509,7,2394 Heritage Oaks Dr,Alamo,94507,4,2.5,3238,0.46,1983,3,Single Family Residence,1770000,-122.0142147,37.86563491
2510,8,380 Bryan Dr,Alamo,94507,4,3,3075,0.32,1984,3,Single Family Residence,1699000,-121.971713,37.85882915
2511,9,133 Crest Ave,Alamo,94507,5,2.5,2983,0.57,1974,2,Single Family Residence,1750000,-122.0531956,37.8785947
2512,10,336 Castle Crest Rd,Alamo,94507,6,3,4200,1.49,1968,4,Single Family Residence,1950000,-122.0499764,37.8638268
2513,11,397 James Bowie Ct,Alamo,94507,4,2.5,2509,0.46,1978,3,Single Family Residence,1698000,-122.0131897,37.87184855
2514,12,3070 Stonegate Dr,Alamo,94507,4,4.5,4224,0.32,1994,3,Single Family Residence,1993000,-122.0018456,37.87681125
2515,13,3076 Stonegate Drive,Alamo,94507,5,4,4323,0.52,1991,3,Single Family Residence,2168800,-122.0015367,37.87664866
2516,14,2545 Rolling Hills Court,Alamo,94507,4,3.5,3988,0.34,1979,3,Single Family Residence,2200000,-122.001321,37.85898155
2517,15,22 Amber Pl,Alamo,94507,4,3,2906,0.503,1980,3,Single Family Residence,1499000,-122.0385701,37.85899546
2518,16,22 Amber Pl,Alamo,94507,4,3,2906,0.5,1980,3,Single Family Residence,1499000,-122.0385701,37.85899546
2519,17,32 N Jackson Way,Alamo,94507,4,2.5,2678,1,1967,2,Single Family Residence,1749000,-122.0337617,37.8533733
2520,18,200 Shantilly Ct,Alamo,94507,5,3,2596,0.37,1977,3,Single Family Residence,1650000,-121.970395,37.850685
2521,19,3060 Stonegate Dr,Alamo,94507,5,3.5,4085,0.38,1991,3,Single Family Residence,2246750,-122.0024217,37.87687245
2522,20,3123 Roundhill Rd,Alamo,94507,5,5,4119,0.59,1978,3,Single Family Residence,1998000,-122.012279,37.859219
2523,21,31 Viejo Vista,Alamo,94507,4,3,3512,0.61,1988,3,Single Family Residence,1750000,-122.0506566,37.87219338
2524,22,1449 Emmons Canyon Drive,Alamo,94507,4,3,2798,0.38,1981,3,Single Family Residence,1700000,-121.9709513,37.85720538
2525,23,80 Sugarloaf Ln,Alamo,94507,4,3.5,3318,0.78,1988,3,Single Family Residence,1825000,-122.0343274,37.8673832
2526,24,1350 Sugarloaf Drive,Alamo,94507,4,3.5,3780,0.61,1987,3,Single Family Residence,1790000,-122.0339157,37.86535802
2527,25,2378 Hagen Oaks Dr,Alamo,94507,4,3,2979,0.41,1988,3,Single Family Residence,1549900,-122.0020848,37.84883493
2528,26,211 Las Quebradas,Alamo,94507,4,3,3002,0.5,1977,3,Single Family Residence,1995000,0,0
2529,27,35 Shandelin Ln,Alamo,94507,5,5.5,4629,0.68,2000,3,Single Family Residence,2680000,-121.9769254,37.84686895
2530,28,380 Vernal Dr,Alamo,94507,5,4.5,4409,1.38,1981,3,Single Family Residence,1988000,-122.0301222,37.86058565
2531,29,4050 Stone Valley Oaks Dr,Alamo,94507,4,4.5,4206,0.71,2001,4,Single Family Residence,2798000,0,0
2532,30,181 Alamo Ranch Rd,Alamo,94507,5,3.5,5028,1.3,1980,5,Single Family Residence,2875000,-122.0251482,37.85060962
2533,0,Laurel Ave,Richmond,94805,3,2,1518,0.08,1963,2,Single Family Residence,628000,-122.3092374,37.9420606
2534,1,6415 Arlington Blvd,Richmond,94805,2,1,967,0.092,1951,1,Single Family Residence,699950,-122.3153928,37.9442573
2535,2,610 Kern St,Richmond,94805,3,2,1416,0.146,1958,2,Single Family Residence,778000,-122.3197113,37.93879282
2536,3,5411 Garvin Ave,Richmond,94805,2,2,1491,0.11,1942,1,Single Family Residence,565000,-122.3238439,37.94545644
2537,4,616 38th St,Richmond,94805,3,2,1784,0.115,1952,2,Single Family Residence,649000,-122.3321182,37.93854296
2538,5,6212 Bernhard Ave,Richmond,94805,2,1,857,0.084,1953,1,Single Family Residence,475000,-122.3135954,37.9455562
2539,6,6441 Arlington Blvd,Richmond,94805,2,1.5,1262,0.161,1942,1,Single Family Residence,680000,-122.3153928,37.9442573
2540,7,951 Kern St,Richmond,94805,5,3,2107,0.138,1946,1,Single Family Residence,749000,-122.3244135,37.94818217
2541,8,924 Wilson Ave,Richmond,94805,3,2,1281,0.057,1983,1,Single Family Residence,514995,-122.3308685,37.94572408
2542,9,860 Yuba St,Richmond,94805,3,1.5,1382,0.132,1952,1,Single Family Residence,724999,-122.3224749,37.94694891
2543,10,3615 Chanslor Ave.,Richmond,94805,3,2,1319,0.115,1949,0,Single Family Residence,475000,-122.3353516,37.9326003
2544,0,5904 Cardinet Dr,Clayton,94517,3,2,1954,0.29,1964,2,Single Family Residence,879900,-121.9412934,37.94727092
2545,1,11 Mt Teton Pl,Clayton,94517,4,2,1740,0.236,1972,2,Single Family Residence,799000,-121.9362462,37.92864197
2546,2,5608 Ohman Pl,Clayton,94517,4,2.5,2398,0.221,1983,2,Single Family Residence,888000,-121.9451378,37.95240024
2547,3,9008 Elk Dr,Clayton,94517,4,3,2836,0.22,1996,3,Single Family Residence,949950,-121.9161475,37.94866796
2548,4,82 Bear Pl,Clayton,94517,4,3,2843,0.52,1997,3,Single Family Residence,988000,-121.918545,37.9498656
2549,5,4291 Morgan Territory Rd,Clayton,94517,3,2.5,2120,1.26,1971,3,Single Family Residence,1025000,0,0
2550,6,242 Stranahan Cir,Clayton,94517,2,2.5,1715,0.104,1995,2,Single Family Residence,725000,-121.932645,37.938088
2551,7,41 Mt Emory Ct,Clayton,94517,4,2,1858,0.4,1971,2,Single Family Residence,815000,-121.9325528,37.93065505
2552,8,13580 Marsh Creek Rd,Clayton,94517,4,2.5,3390,2.97,1966,2,Single Family Residence,989888,-121.9156747,37.9252577
2553,9,21 El Portal Dr,Clayton,94517,3,2,1648,0.194,1976,2,Single Family Residence,719000,-121.9203109,37.92487512
2554,10,420 Leon Ct,Clayton,94517,6,4.5,5758,4.84,1989,3,Single Family Residence,1849950,0,0
2555,11,4725 Morgan Territory Rd,Clayton,94517,0,0,3268,1.35,1971,2,Single Family Residence,3680000,0,0
2556,12,1980 Curry Canyon Road,Clayton,94517,5,2.5,4435,21,1989,0,Single Family Residence,3950000,0,0
2557,13,1855 Yolanda Cir,Clayton,94517,4,2.5,2381,0.202,1984,2,Single Family Residence,869000,-121.9423868,37.95233256
2558,14,5900 Wallace Dr,Clayton,94517,4,2,2178,0.36,1963,2,Single Family Residence,865000,-121.941351,37.945231
2559,15,4201 Morgan Territory Rd,Clayton,94517,3,2,2396,4.38,1972,0,Single Family Residence,989000,0,0
2560,16,463 Obsidian Way,Clayton,94517,4,3,3008,0.188,1994,3,Single Family Residence,950000,-121.9277577,37.95040777
2561,17,140 El Portal Place,Clayton,94517,4,2.5,2390,0.221,1990,3,Single Family Residence,879000,-121.9147265,37.92405025
2562,18,208 Falcon Place,Clayton,94517,5,3.5,2520,0.138,1993,3,Single Family Residence,876000,-121.9238561,37.95323565
