School Code,Score,Zip Code,School Name
6011746,68.93428571,90212,Beverly Vista Elementary
1930981,70.605,90212,Beverly Hills High
1996057,10.265,90220,Thurgood Marshall
6057558,10.69,90220,Bunche Middle
6061279,14.365,90220,Walton Middle
6066732,18.145,90220,Davis Middle
1931963,20.06,90220,Compton High
6057566,23.52875,90220,Enterprise Middle
6012231,30.408,90220,Bursch Elementary
6012314,31.18846154,90220,Robert F. Kennedy Elementary
6012348,32.2925,90220,Longfellow Elementary
6012256,36.85642857,90220,Dickison Elementary
6012405,43.64142857,90220,Tibby Elementary
6012322,50.46857143,90220,Laurel Street Elementary
6013478,54.284,90220,Mckinley Elementary
1932326,17.825,90221,Dominguez High
6057582,20.62875,90221,Whaley Middle
6012389,25.77428571,90221,Roosevelt Elementary
6012272,26.653,90221,Emerson Elementary
6061261,26.74375,90221,Roosevelt Middle
6012280,31.03375,90221,Foster Elementary
115725,32.158125,90221,Lifeline Education Charter
6012355,41.98625,90221,Mayo Elementary
6012306,43.32714286,90221,Kelly Elementary
6120877,49.01214286,90221,"Clinton, William Jefferson"
1995695,1.18,90222,Cesar Chavez Continuation High
6057590,12.49375,90222,Willowbrook Middle
1931567,18.075,90222,Centennial High
6023782,21.906,90222,Martin Luther King Elementary
6012413,23.836,90222,Washington Elementary
6012264,29.1425,90222,Ronald E. Mcnair Elementary
134338,38.16357143,90222,Celerity Achernar Charter
6012298,54.17,90222,Jefferson Elementary
6023741,54.19285714,90222,Anderson Elementary
132969,61.765,90222,Compton Early College High
6012397,34.185,90227,Rosecrans Elementary
1932656,21.74,90230,Culver Park High
6019350,26.84625,90230,Stoner Avenue Elementary
6016059,50.26625,90230,Braddock Drive Elementary
1932201,56.69,90230,Culver City High
6057608,58.79625,90230,Culver City Middle
6012686,63.20375,90230,El Rincon Elementary
6018741,72.9125,90230,Playa Del Rey Elementary
6012694,77.14875,90230,Farragut Elementary
6012678,80.76875,90230,El Marino Elementary
6012702,53.49125,90232,La Ballona Elementary
6012660,65.29375,90232,Linwood E. Howe Elementary
6057624,48.46375,90240,Griffiths (Gordon) Middle
6012801,56.375,90240,Gallatin Elementary
6012835,59.4825,90240,Price (Maude) Elementary
6012793,63.58,90240,Unsworth (Edith) Elementary
1931625,3.2,90241,Columbus (Christopher) High
1939164,44.005,90241,Warren (Earl) High
6057616,45.29125,90241,Doty (Wendy Lopour) Middle
1932441,45.59,90241,Downey High
6012868,45.655,90241,Rio Hondo Elementary
6012900,50.19,90241,Williams (Spencer V.) Elementary
6012876,56.95,90241,Rio San Gabriel Elementary
121871,2.17,90242,Los Padrinos Juvenile Hall
1995232,10.31,90242,Los Angeles County Special Education
6057632,32.65,90242,Sussman (Edward A.) Middle
6012744,36.33,90242,Alameda Elementary
6012736,37.11125,90242,Gauldin (A.L.) Elementary
6057640,41.5325,90242,Stauffer (Mary R.) Middle
6012819,42.8,90242,Imperial Elementary
6012751,43.06833333,90242,Carpenter (C. C.) Elementary
6114235,47.39333333,90242,Old River Elementary
6012785,56.40875,90242,Lewis (Ed C.) Elementary
6012777,64.21,90242,Ward (E. W.) Elementary
1930353,19.045,90245,Arena High (Continuation)
6013452,62.64375,90245,El Segundo Middle
119016,68.99,90245,Da Vinci Science
6116248,73.99125,90245,Richmond Street Elementary
6013429,75.96375,90245,Center Street Elementary
1932763,78.005,90245,El Segundo High
6018550,20.14125,90247,One Hundred Thirty-Fifth Street Elementary
6061576,23.29125,90247,Robert E. Peary Middle
6018501,28.019,90247,One Hundred Fifty-Third Street
6017214,29.9925,90247,Gardena Elementary
121772,31.08875,90247,Environmental Charter Middle
6015762,36.82125,90247,Amestoy Elementary
6016752,45.33625,90247,Denker Avenue Elementary
117911,21.755,90248,New Millennium Secondary
1933241,26.7,90248,Gardena Senior High
6018477,48.3825,90248,One Hundred Eighty-Sixth Street Elementary
127852,15.44,90249,Executive Preparatory Academy Of Finance
6018808,23.92125,90249,Purche Avenue Elementary
6016430,63.845,90249,Chapman Elementary
6018493,65.313,90249,One Hundred Fifty-Sixth Street Elementary
1996214,7.836666667,90250,Renaissance County Community
135988,25.565,90250,Rise High
1933951,28.91,90250,Hawthorne High
118521,29.165,90250,Centinela Valley Independent Study
6016497,29.895,90250,Cimarron Avenue Elementary
6115265,33.59375,90250,Prairie Vista Middle
6117246,36.62875,90250,Kornblum
6013957,37.17375,90250,Eucalyptus
6014021,38.6875,90250,Bud Carson Middle
131128,39.515,90250,Da Vinci Communications High
6013965,40.53125,90250,Hawthorne Middle
6014013,41.81125,90250,York
6014039,43.57625,90250,Zela Davis
6013999,44.465,90250,Washington
6013981,47.95125,90250,Ramona
119636,50.4,90250,Da Vinci Design
6013973,54.74375,90250,Jefferson
6023808,58.6325,90250,Juan De Anza Elementary
6023816,60.0175,90250,Peter Burnett Elementary
128728,64.87571429,90250,Da Vinci Innovation Academy
6023832,66.85875,90250,Richard Henry Dana Middle
100354,82.05,90250,Hawthorne Math And Science Academy
6095434,75.8525,90254,Hermosa Valley Elementary
6014047,85.42,90254,Hermosa View Elementary
1930551,6.98,90255,San Antonio Continuation
127936,21.6925,90255,Prepa Tec - Los Angeles
6061469,21.79375,90255,Henry T. Gage Middle
6110977,23.98875,90255,Walnut Park Elementary
126458,25.51,90255,Walnut Park Middle A School Of Social Justice And 
111997,25.87125,90255,Huntington Park Elementary
6057939,26.9775,90255,Chester W. Nimitz Middle
1934157,29.95,90255,Huntington Park Senior High
6018162,30.662,90255,Middleton Street Elementary
6018170,31.06875,90255,Miles Avenue Elementary
120097,31.33625,90255,Academia Moderna
126466,32.69875,90255,"Walnut Park Middle B Science, Technology, Engineer"
109421,33.54125,90255,Hope Street Elementary
126391,33.723,90255,Lucille Roybal-Allard Elementary
109322,33.97375,90255,Pacific Boulevard
6112411,35.65875,90255,San Antonio Elementary
114884,41.235,90255,Aspire Junior Collegiate Academy
122721,42.337,90255,Aspire Pacific Academy
112128,42.993,90255,Aspire Ollin University Preparatory Academy
126532,44.785,90255,Linda Esperanza Marquez High C School Of Social Ju
126797,44.93625,90255,Aspire Centennial College Preparatory Academy
126524,47.28,90255,Linda Esperanza Marquez High B Libra Academy
109660,48.50125,90255,Aspire Antonio Maria Lugo Academy
126516,48.94,90255,Linda Esperanza Marquez High A Huntington Park Ins
120477,49.96125,90255,Aspire Titan Academy
108936,51.06,90255,Alliance Collins Family College-Ready High
124941,54.495,90255,Alliance Margaret M. Bloomfield Technology Academy
121707,69.06,90255,Kipp Comienza Community Prep
1930239,1.14,90260,R. K. Lloyde High
128488,13.65,90260,Family First Charter
1934926,30.845,90260,Lawndale High
1935048,33.575,90260,Leuzinger High
6014930,33.7475,90260,William Green Elementary
6014856,34.78375,90260,Billy Mitchell Elementary
6014914,37.50625,90260,F. D. Roosevelt Elementary
6014922,39.43875,90260,Will Rogers Middle
112144,45.00375,90260,Jane Addams Middle
6014831,45.77875,90260,William Anderson Elementary
1996438,46.095,90260,Environmental Charter High
6014898,55.5625,90260,Lucille J. Smith Elementary
6014906,60.0225,90260,Mark Twain Elementary
114777,7.69,90262,Pathway Independent Study
109538,20.64,90262,Marco Antonio Firebaugh High
6115539,20.67,90262,Hosler Middle
108399,23.19125,90262,Cesar Chavez Middle
6020283,24.001,90262,Roosevelt Elementary
6020259,24.582,90262,Lindbergh Elementary
107912,24.703,90262,Helen Keller Elementary
6020267,26.825,90262,Lugo Elementary
6116685,28.793,90262,Rosa Parks Elementary
6115547,28.96833333,90262,Lynwood Middle
1935436,29.875,90262,Lynwood High
6020317,31.134,90262,Wilson Elementary
6020275,35.755,90262,Mark Twain Elementary
6020242,36.58,90262,Lincoln Elementary
108381,37.6275,90262,Thurgood Marshall Elementary
6020234,40.602,90262,Janie P. Abbott Elementary
6020309,44.274,90262,Will Rogers Elementary
6020291,45.06,90262,Washington Elementary
6022537,63.2075,90265,Juan Cabrillo Elementary
1995737,67.994,90265,Malibu High
6022602,73.15875,90265,Point Dume Elementary
6022636,75.64,90265,Webster Elementary
1935808,77.115,90266,Mira Costa High
6115307,77.49,90266,Manhattan Beach Middle
6020390,79.65125,90266,Meadows Avenue Elementary
6020358,80.82625,90266,Grand View Elementary
6020325,85.0175,90266,Aurelia Pennekamp Elementary
6020416,86.77875,90266,Pacific Elementary
6020408,91.59125,90266,Opal Robinson Elementary
129825,15.54375,90270,Clemente Charter
109462,26.51,90270,Maywood Academy High
6089700,28.61,90270,Fishburn Avenue Elementary
6017545,30.56375,90270,Heliotrope Avenue Elementary
6017925,32.605,90270,Loma Vista Elementary
135855,46.51,90270,Maywood Center For Enriched Studies
109363,48.6925,90270,Maywood Elementary
1995836,61.815,90272,Palisades Charter High
6018063,73.37375,90272,Marquez Charter
6018634,89.03875,90272,Palisades Charter Elementary
1996552,59.84,90274,Palos Verdes High
6021240,67.4325,90274,Lunada Bay Elementary
6021257,74.6925,90274,Palos Verdes Intermediate
1995588,76.095,90274,Palos Verdes Peninsula High
6021299,77.53,90274,Montemalaga Elementary
6021323,78.39,90274,Rancho Vista Elementary
6116172,78.8125,90274,Dapplegray Elementary
6016661,35.09875,90275,Crestwood Street Elementary
6061436,56.965,90275,Rudecinda Sepulveda Dodson Middle
6021331,67.72375,90275,Miraleste Intermediate
6021273,72.4475,90275,Mira Catalina Elementary
6021356,77.11,90275,Soleado Elementary
6117584,78.32875,90275,Ridgecrest Intermediate
6021315,78.71,90275,Point Vicente Elementary
6021372,81.99375,90275,Vista Grande Elementary
6021307,83.1225,90275,Cornerstone At Pedregal Elementary
6021349,89.62,90275,Silver Spur Elementary
1995752,6.9,90277,Redondo Shores High (Continuation)
1937143,56.87,90277,Redondo Union High
6022081,74.09875,90277,Parras (Nick G.) Middle
6022024,77.745,90277,Beryl Heights Elementary
6022008,82.12625,90277,Alta Vista Elementary
6022149,83.2725,90277,Tulita Elementary
6021992,67.31375,90278,Adams Middle
6022115,67.60875,90278,Madison Elementary
6022156,70.845,90278,Washington Elementary
6022032,75.89375,90278,Birney Elementary
6022107,76.6275,90278,Lincoln Elementary
6022099,83.00375,90278,Jefferson Elementary
1930973,10.77,90280,Simon Rodia Continuation
106989,18.8875,90280,Southeast Middle
132605,23.884,90280,Valiente College Preparatory Charter
6019335,27.2125,90280,State Street Elementary
1931997,27.27,90280,Odyssey Continuation
6058309,27.85,90280,South Gate Middle
6019020,28.4075,90280,San Gabriel Avenue Elementary
6017859,28.89,90280,Liberty Boulevard Elementary
6108641,30.99125,90280,San Miguel Elementary
6114722,32.27875,90280,Independence Elementary
6019574,33.105,90280,Tweedy Elementary
126557,33.225,90280,Visual And Performing Arts At Legacy High School C
6019327,36.7025,90280,Stanford Avenue Elementary
1938307,37.805,90280,South Gate Senior High
6107403,38.033,90280,Montara Avenue Elementary
126409,41.13375,90280,Willow Elementary
107011,42.156,90280,International Studies Learning Center At Legacy Hi
122622,43.00125,90280,Aspire Firestone Academy Charter
109413,43.37125,90280,Madison Elementary
6021414,44.12285714,90280,Hollydale
109454,45.88,90280,South East High
126540,45.96,90280,"Science, Technology, Engineering, Arts And Mathema"
6019756,49.10125,90280,Victoria Avenue Elementary
122614,50.35375,90280,Aspire Gateway Academy Charter
6016158,57.785,90280,Bryson Avenue Elementary
6019525,75.2,90290,Topanga Elementary Charter
106831,34.965,90291,Animo Venice Charter High
6019913,35.79875,90291,Westminster Avenue Elementary
6016539,74.94375,90291,Coeur D'alene Avenue Elementary
6016125,79.9025,90291,Broadway Elementary
1931054,51.20714286,90292,Westside Global Awareness Magnet
6018709,40.21125,90293,Paseo Del Rey Fundamental
1934249,2.38,90301,Inglewood Continuation High
1934231,15.37,90301,Inglewood High
128991,16.47857143,90301,Grace Hopper Stem Academy
120311,16.9375,90301,Icef Inglewood Middle Charter Academy
6057749,17.16666667,90301,Crozier (George W.) Middle
6014559,24.285,90301,Beulah Payne Elementary
6014534,25.288,90301,Oak Street Elementary
6014492,27.71,90301,Kelso (William H.) Elementary
120303,28.82375,90301,Icef Inglewood Elementary Charter Academy
1996529,31.01,90301,City Honors College Preparatory Academy
6098768,31.719,90301,Hudnall (Claude) Elementary
107508,34.04,90301,Century Community Charter
1996313,48.71,90301,Animo Leadership High
6014542,25.07642857,90302,Frank D. Parent
6014450,26.669,90302,Centinela Elementary
6014476,28.963,90302,Highland Elementary
6014518,34.60928571,90302,La Tijera K-8 Charter School Academy Of Excellence
116822,61.49875,90302,Wilder's Preparatory Academy Charter Middle
101667,73.9975,90302,Wilder's Preparatory Academy Charter
121186,15.07,90303,Children Of Promise Preparatory Academy
6016414,18.95875,90303,Century Park Elementary
6014575,20.29125,90303,Clyde Woodworth Elementary
6057756,21.08125,90303,Monroe (Albert F.) Magnet Middle School
1936046,21.14,90303,Morningside High
6014443,21.5675,90303,Worthington Elementary
6014435,35.39625,90303,Bennett/Kew Elementary
119552,38.08428571,90303,Today's Fresh Start Charter School Inglewood
127498,46.92125,90303,Environmental Charter Middle - Inglewood
6106736,23.35625,90304,Lennox Middle
6014963,41.48375,90304,Jefferson Elementary
6014955,42.7075,90304,Felton Elementary
100610,43.81125,90304,Dolores Huerta Elementary
6014948,44.28,90304,Buford Elementary
6014971,46.9025,90304,Moffett Elementary
100602,58.62,90304,"Lennox Mathematics, Science And Technology Academy"
112250,12.5625,90305,Century Academy For Excellence
6014526,17.141,90305,Warren Lane Elementary
1996586,44.595,90305,Animo Inglewood Charter High
6016323,94.77,90402,Canyon Charter Elementary
6061659,72.5775,90403,Lincoln Middle
6022610,78.50375,90403,Roosevelt Elementary
6022552,85.48125,90403,Franklin Elementary
6022594,64.61125,90404,Mckinley Elementary
6022545,72.6825,90404,Edison Elementary
6022578,40.70375,90405,John Muir Elementary
6058531,54.01,90405,John Adams Middle
6093538,59.873,90405,Santa Monica Alternative (K-8)
1938000,65.065,90405,Santa Monica High
6022644,67.17125,90405,Will Rogers Elementary
6022560,77.06875,90405,Grant Elementary
1938083,8.21,90501,Shery (Kurt T.) High (Continuation)
110320,10.48,90501,Gene Drevno Community Day
6023261,45.305,90501,Torrance Elementary
6068878,45.79375,90501,J. H. Hull Middle
6017420,49.74125,90501,Halldale Elementary
6023303,59.265,90501,Howard Wood Elementary
6022974,60.79625,90501,John Adams Elementary
1938752,62.445,90501,Torrance High
6018147,35.30375,90502,Meyler Street Elementary
6019665,48.57,90502,Van Deene Avenue Elementary
6023162,58.7675,90503,Madrona Middle
6023071,61.54375,90503,Fern Elementary
6023287,66.825,90503,Victor Elementary
1939602,67.165,90503,West High
6023121,69.13625,90503,Jefferson Middle
6023089,70.1025,90503,Bert M. Lynn Middle
6023279,76.84375,90503,Towers Elementary
6022982,80.785,90503,Anza Elementary
6023022,49.4375,90504,Evelyn Carr Elementary
6023170,53.63125,90504,Philip Magruder Middle
6023063,59.35375,90504,Edison Elementary
1936277,59.495,90504,North High
6023329,60.545,90504,Yukon Elementary
6023030,61.02125,90504,Casimir Middle
6023147,64.505,90504,Lincoln Elementary
6022990,72.65,90504,Arlington Elementary
6023014,67.1575,90505,Calle Mayor Middle
1938356,68.9,90505,South High
6023006,69.06375,90505,Joseph Arnold Elementary
6023220,69.1175,90505,Riviera Elementary
6023105,71.0525,90505,Hickory Elementary
6023196,71.91375,90505,Edward J. Richardson Middle
6023295,74.58,90505,Walteria Elementary
6023238,77.9075,90505,Seaside Elementary
6023725,30.955,90601,Walter F. Dexter Middle
6023717,37.34875,90601,Orange Grove Elementary
6023667,40.66125,90601,Longfellow Elementary
6023675,41.70375,90601,Lou Henry Hoover Elementary
1939701,47.66,90601,Whittier High
6023709,49.49142857,90601,Wallen L. Andrews Elementary
6023691,52.26875,90601,Mill Elementary
6013007,38.36625,90602,Evergreen Elementary
6023683,40.17125,90602,Lydia Jackson Elementary
6020150,51.839,90603,Jordan Elementary
6013080,74.20875,90603,Murphy Ranch Elementary
6089148,75.97,90603,Leffingwell Elementary
1936475,2.145,90604,El Camino High (Continuation)
6102966,24.8125,90604,Monte Vista Middle
6022842,35.805,90604,Los Altos Elementary
6013023,41.085,90604,Hillview Middle
6022818,41.938,90604,Howard J. Mckibben Elementary
1931302,43.875,90604,California High
6013031,47.3425,90604,La Colima Elementary
6013106,49.97,90604,Orchard Dale Elementary
6013114,57.6725,90604,Scott Avenue Elementary
6013015,58.30625,90604,Granada Middle
